name,ecosystem,purl,owner,owner_kind,owner_name,repository_url,description,latest_version,versions_count,first_release_at,latest_release_at,downloads,downloads_period,dependent_packages_count,dependent_repos_count,forks_count,open_issues_count,archived,fork,repo_size,total_committers,active_maintainer_count,dds,has_security_md,has_code_of_conduct,has_contributing,governance_files_count,advisory_count,max_cvss_score,max_epss_percentage,licenses,rankings_average,criticality,support_tier,health,substitutability,risk
htmlentities,rubygems,pkg:gem/htmlentities,threedaymonk,user,Paul Battley,https://github.com/threedaymonk/htmlentities,A module for encoding and decoding (X)HTML entities.,4.4.2,17,2009-07-25T18:14:01.000Z,2025-11-20T11:04:29.055Z,228551392,total,412,15981,31,7,False,False,249,,0,,False,False,False,0,0,,,MIT,1.176113112030419,0.8315,sole_maintainer,0.3348,0.6198,0.5531
google-auth,pypi,pkg:pypi/google-auth,googleapis,organization,Google APIs,https://github.com/googleapis/google-auth-library-python,Google Authentication Library,2.52.0,189,2016-10-10T20:38:41.000Z,2026-05-07T19:45:21.000Z,466999604,last-month,955,52148,351,0,True,False,6954,125,1,0.8333333333333334,True,True,True,3,0,,,Apache 2.0,1.1760059329147767,0.8315,bernies,0.05,0.6343,0.7899
libcxx,conda,pkg:conda/libcxx?repository_url=https://conda-forge.org,llvm,organization,LLVM,https://github.com/llvm/llvm-project,"libc++ is a new implementation of the C++ standard library, targeting C++11",14.0.6,23,2018-10-28T00:31:08.000Z,2022-06-27T10:06:12.000Z,13430544,total,79,810,14998,32756,False,False,3278876,5333,365,0.9388192867280065,True,True,True,3,0,,,Apache-2.0 WITH LLVM-exception,1.177703478217476,0.8314,foundation,0.7347,0.7978,0.2206
stream-http,npm,pkg:npm/stream-http,jhiesey,user,John Hiesey,https://github.com/jhiesey/stream-http,Streaming http in the browser,3.2.0,43,2015-07-12T22:32:06.069Z,2021-04-14T20:05:52.715Z,44754740,last-month,1293,781294,62,25,False,False,396,,0,,False,False,False,0,0,,,MIT,1.1786057315835068,0.8313,sole_maintainer,0.125,0.5273,0.7274
micromark-factory-space,npm,pkg:npm/micromark-factory-space,micromark,organization,micromark,https://github.com/micromark/micromark,micromark factory to parse markdown space (found in lots of places),2.0.1,8,2021-06-07T09:25:57.313Z,2024-11-12T11:17:03.021Z,142332608,last-month,57,49586,77,10,False,False,2122,18,0,0.05362776025236593,False,False,False,0,0,,,MIT,1.178835015306767,0.8313,foundation,0.1381,0.4526,0.7165
aws-sdk-sesv2,rubygems,pkg:gem/aws-sdk-sesv2,aws,organization,Amazon Web Services,https://github.com/aws/aws-sdk-ruby,Official AWS Ruby gem for Amazon Simple Email Service (Amazon SES V2). This gem is part of the AWS SDK for Ruby.,1.97.0,98,2019-11-13T21:31:54.594Z,2026-03-18T20:33:14.698Z,62134694,total,4,775,1224,23,False,False,571555,250,0,0.5592684268426842,False,True,True,2,0,,,Apache-2.0,1.178807848559524,0.8313,commercial,0.5433,0.7311,0.3797
google-cloud-aiplatform,pypi,pkg:pypi/google-cloud-aiplatform,googleapis,organization,Google APIs,https://github.com/googleapis/python-aiplatform,Vertex AI API client library,1.152.0,202,2020-11-09T17:51:30.000Z,2026-05-12T17:19:47.000Z,142859966,last-month,126,1088,345,357,False,False,121908,,2,,True,True,True,3,2,8.6,0.00313,Apache 2.0,1.1797598725666694,0.8312,commercial,0.791,0.6132,0.1737
util,npm,pkg:npm/util,browserify,,,https://github.com/browserify/node-util,Node.js's util module for all engines,0.12.5,14,2011-09-07T07:57:03.759Z,2022-10-16T20:26:27.691Z,173866383,last-month,5372,701284,92,23,False,False,237,11,0,0.5244755244755245,True,False,False,1,0,,,MIT,1.1795869886132706,0.8312,sole_maintainer,0.2145,0.623,0.6529
github.com/PuerkitoBio/purell,go,pkg:golang/github.com/%21puerkito%21bio/purell,PuerkitoBio,organization,PuerkitoBio,https://github.com/PuerkitoBio/purell,"Package purell offers URL normalization as described on the wikipedia page:
http://en.wikipedia.org/wiki/URL_normalization

This file implements query escaping as per RFC 3986.
It contains some parts of the net/url package, modified so as to allow
some reserved characters incorrectly escaped by net/url.
See https://github.com/golang/go/issues/5684",v1.2.1,6,2012-09-24T19:30:21.000Z,2023-10-22T03:51:44.000Z,,,12996,52152,58,4,False,False,102,14,0,0.30000000000000004,False,False,False,0,0,,,BSD-3-Clause,1.1794581908486863,0.8312,foundation,0.1113,0.5629,0.7387
jsonparse,npm,pkg:npm/jsonparse,creationix,user,Tim Caswell,https://github.com/creationix/jsonparse,This is a pure-js JSON streaming parser for node.js,1.3.1,11,2011-01-18T23:15:13.506Z,2017-05-09T19:59:13.692Z,80188414,last-month,610,1035777,61,19,False,False,80,,0,,False,False,False,0,0,,,MIT,1.1796324796589275,0.8312,sole_maintainer,0.125,0.5749,0.7273
postcss-flexbugs-fixes,npm,pkg:npm/postcss-flexbugs-fixes,luisrudge,user,Luís Rudge,https://github.com/luisrudge/postcss-flexbugs-fixes,PostCSS plugin This project tries to fix all of flexbug's issues,5.0.2,22,2015-06-20T01:44:30.174Z,2020-11-20T13:10:41.484Z,23031463,last-month,8597,1631784,29,8,True,False,391,16,0,0.3970588235294118,False,False,False,0,0,,,MIT,1.1808008796239833,0.8311,bernies,0.05,0.5439,0.7895
extend,npm,pkg:npm/extend,justmoon,user,Stefan Thomas,https://github.com/justmoon/node-extend,Port of jQuery.extend for node.js and the browser,3.0.2,13,2011-05-14T07:38:59.146Z,2018-07-19T20:28:11.447Z,278597896,last-month,6106,6640,78,0,False,False,136,14,0,0.22598870056497178,True,False,False,1,1,0.0,0.02519,MIT,1.1816541744103353,0.831,sole_maintainer,0.1398,0.6106,0.7148
build_daemon,pub,pkg:pub/build_daemon,dart-lang,organization,Dart,https://github.com/dart-lang/build,A daemon for running Dart builds.,4.1.1,37,2019-01-07T21:24:25.012Z,2025-11-10T20:37:20.959Z,,,15,18779,229,139,False,False,13534,81,4,0.5883689232167197,False,False,True,1,0,,,bsd-3-clause,1.1814217214374103,0.831,commercial,0.688,0.5986,0.2593
slash,npm,pkg:npm/slash,sindresorhus,user,Sindre Sorhus,https://github.com/sindresorhus/slash,Convert Windows backslash paths to slash paths,5.1.0,10,2013-07-18T23:34:07.348Z,2023-05-09T17:07:03.367Z,518867331,last-month,4099,4015967,51,0,False,False,27,8,0,0.21212121212121215,True,False,False,1,0,,,MIT,1.181827580571084,0.831,sole_maintainer,0.1364,0.4865,0.7177
GoogleToolboxForMac,cocoapods,pkg:cocoapods/GoogleToolboxForMac,google,organization,Google,https://github.com/google/google-toolbox-for-mac,Google utilities for iOS and OSX development.,6.0.0,20,2022-04-06T14:33:31.656Z,2026-03-08T04:22:41.337Z,,,4,8691,264,3,False,False,4631,34,2,0.4050343249427918,False,False,True,1,0,,,Apache,1.1813796829273135,0.831,commercial,0.5856,0.4648,0.3444
diff-lcs,rubygems,pkg:gem/diff-lcs,halostatue,user,Austin Ziegler,https://github.com/halostatue/diff-lcs,"Diff::LCS computes the difference between two Enumerable sequences using the
McIlroy-Hunt longest common subsequence (LCS) algorithm. It includes utilities
to create a simple HTML diff output format and a standard diff-like tool.

This is release 2.0, which has significant breaking changes (removal of
deprecations and workarounds) and requires at least Ruby 3.2 or higher. See full
details in the `CHANGELOG`, but users of diff-lcs should not notice any
significant changes to the APIs.

==== To Install:
",2.0.0,23,2009-07-25T18:27:02.000Z,2026-02-02T04:49:06.712Z,1172018523,total,329,405064,61,4,False,False,1980,31,1,0.6779220779220779,True,True,True,3,0,,,"MIT,Artistic-1.0-Perl,GPL-2.0-or-later",1.181502585088629,0.831,sole_maintainer,0.7295,0.721,0.2248
crypto-random-string,npm,pkg:npm/crypto-random-string,sindresorhus,user,Sindre Sorhus,https://github.com/sindresorhus/crypto-random-string,Generate a cryptographically strong random string,5.0.0,10,2016-11-14T04:14:44.263Z,2022-05-10T06:15:36.108Z,111250660,last-month,960,1704297,43,0,False,False,29,,0,,True,False,False,1,0,,,MIT,1.1820647164198284,0.8309,sole_maintainer,0.2083,0.3887,0.6578
pytest-cov,pypi,pkg:pypi/pytest-cov,pytest-dev,organization,pytest-dev,https://github.com/pytest-dev/pytest-cov,Pytest plugin for measuring coverage.,7.1.0,54,2010-04-25T03:43:13.000Z,2026-03-21T20:11:14.000Z,182116804,last-month,11611,86636,212,142,False,False,1044,94,3,0.49431818181818177,True,False,True,2,0,,,MIT,1.1833731652992963,0.8308,foundation,0.7778,0.7015,0.1846
github.com/jackc/pgtype,go,pkg:golang/github.com/jackc/pgtype,jackc,user,Jack Christensen,https://github.com/jackc/pgtype,"ExampleCustomCompositeTypes demonstrates how support for custom types mappable to SQL
composites can be added.",v1.14.4,28,2019-09-15T00:58:54.000Z,2024-10-18T22:32:02.000Z,,,6505,18186,110,56,False,False,1020,76,0,0.34883720930232553,False,False,False,0,0,,,MIT,1.1835816416522136,0.8308,sole_maintainer,0.2063,0.4772,0.6594
tabulate,pypi,pkg:pypi/tabulate,astanin,user,Sergey Astanin,https://github.com/astanin/python-tabulate,Pretty-print tabular data,0.10.0,28,2013-03-08T18:06:40.000Z,2026-03-04T18:55:31.000Z,206429046,last-month,3054,31311,165,112,False,False,556,97,1,0.3639455782312925,False,False,False,0,0,,,MIT,1.1850850533222548,0.8306,sole_maintainer,0.4079,0.6282,0.4918
jupyter,conda,pkg:conda/jupyter?repository_url=https://conda-forge.org,jupyter,organization,Project Jupyter,https://github.com/jupyter/jupyter,,1.0.0,1,2022-10-03T15:45:18.553Z,2022-10-03T15:45:18.553Z,6494381,total,104,3807,4345,44,False,False,7991,95,7,0.7015130674002751,True,False,False,1,0,,,BSD-3-Clause,1.1866733216870475,0.8305,foundation,0.5087,0.4789,0.408
github.com/felixge/httpsnoop,go,pkg:golang/github.com/felixge/httpsnoop,felixge,user,Felix Geisendörfer,https://github.com/felixge/httpsnoop,"Package httpsnoop provides an easy way to capture http related metrics (i.e.
response time, bytes written, and http status code) from your application's
http.Handlers.

Doing this requires non-trivial wrapping of the http.ResponseWriter
interface, which is also exposed for users interested in a more low-level
API.",v1.0.4,5,2017-06-29T01:04:42.000Z,2023-03-12T10:31:09.000Z,,,13993,24166,46,6,False,False,66,7,0,0.16666666666666663,False,False,False,0,0,,,MIT,1.1861067506342227,0.8305,sole_maintainer,0.0417,0.4154,0.7959
aws-sdk-workdocs,rubygems,pkg:gem/aws-sdk-workdocs,aws,organization,Amazon Web Services,https://github.com/aws/aws-sdk-ruby,Official AWS Ruby gem for Amazon WorkDocs. This gem is part of the AWS SDK for Ruby.,1.88.0,100,2017-03-09T00:47:21.963Z,2026-05-13T20:50:24.126Z,84713543,total,3,1335,1224,23,False,False,571555,250,0,0.5592684268426842,False,True,True,2,0,,,Apache-2.0,1.1866132922990005,0.8305,commercial,0.5561,0.8026,0.3687
k8s.io/cri-api,go,pkg:golang/k8s.io/cri-api,kubernetes,organization,Kubernetes,https://github.com/kubernetes/cri-api,,v0.35.1,578,2019-08-17T02:54:03.000Z,2025-12-04T23:54:22.000Z,,,684,15309,140,0,False,False,2735,105,0,0.6330472103004292,True,True,True,3,0,,,Apache-2.0,1.1863856324521822,0.8305,foundation,0.6214,0.5202,0.3144
sha.js,npm,pkg:npm/sha.js,browserify,organization,Browserify,https://github.com/crypto-browserify/sha.js,Streamable SHA hashes in pure javascript,2.4.12,40,2013-12-27T05:28:03.917Z,2025-07-01T17:46:33.039Z,69181465,last-month,1283,676472,60,14,False,False,348,,0,,False,False,False,0,1,9.1,0.00058,(MIT AND BSD-3-Clause),1.1865277836520127,0.8305,foundation,0.3025,0.5633,0.5793
github.com/tmc/grpc-websocket-proxy,go,pkg:golang/github.com/tmc/grpc-websocket-proxy,tmc,user,Travis Cline,https://github.com/tmc/grpc-websocket-proxy,,v0.0.0-20220101234140-673ab2c3ae75,6,2017-08-15T18:18:23.000Z,2022-01-01T23:41:40.000Z,,,7199,70749,76,19,False,False,59,9,0,0.4814814814814815,False,False,False,0,0,,,MIT,1.1872602469194908,0.8304,sole_maintainer,0.1204,0.4088,0.7304
ip-address,npm,pkg:npm/ip-address,beaugunderson,user,Beau Gunderson,https://github.com/beaugunderson/ip-address,A library for parsing IPv4 and IPv6 IP addresses in node and the browser.,10.2.0,54,2015-05-05T00:36:03.357Z,2026-05-01T06:34:05.804Z,291327086,last-month,229,15138,76,5,False,False,2730,26,0,0.14146341463414636,False,True,False,1,1,5.3,0.00054,MIT,1.1874978868511128,0.8304,sole_maintainer,0.3654,0.627,0.527
loader-runner,npm,pkg:npm/loader-runner,webpack,organization,webpack,https://github.com/webpack/loader-runner,Runs (webpack) loaders,4.3.2,16,2016-01-03T17:15:15.368Z,2026-04-24T14:17:58.760Z,157713041,last-month,805,1725917,64,5,False,False,343,14,1,0.4415584415584416,False,False,False,0,0,,,MIT,1.187157368001147,0.8304,foundation,0.4389,0.5236,0.4659
k8s.io/apiextensions-apiserver,go,pkg:golang/k8s.io/apiextensions-apiserver,kubernetes,organization,Kubernetes,https://github.com/kubernetes/apiextensions-apiserver,,v0.35.1,582,2019-12-11T19:39:48.000Z,2026-02-10T22:28:42.000Z,,,8823,21055,136,0,False,False,28311,324,0,0.6732638888888889,True,True,True,3,1,8.1,0.00383,Apache-2.0,1.1870440018907866,0.8304,foundation,0.6469,0.6108,0.2932
leven,npm,pkg:npm/leven,sindresorhus,user,Sindre Sorhus,https://github.com/sindresorhus/leven,Measure the difference between two strings using the Levenshtein distance algorithm,4.1.0,9,2014-08-09T20:36:43.382Z,2025-09-11T12:27:52.301Z,217638297,last-month,1515,2646898,31,0,False,False,34,,0,,True,False,False,1,0,,,MIT,1.1871119297936834,0.8304,sole_maintainer,0.4022,0.4552,0.4964
jmespath,pypi,pkg:pypi/jmespath,jmespath,organization,jmespath,https://github.com/jmespath/jmespath.py,JSON Matching Expressions,1.1.0,27,2013-02-27T16:25:11.000Z,2026-01-22T16:35:24.000Z,571525620,last-month,505,63755,172,56,False,False,683,31,0,0.13725490196078427,False,False,False,0,0,,,MIT,1.1889673708028938,0.8302,foundation,0.2586,0.631,0.6155
logform,npm,pkg:npm/logform,winstonjs,,,https://github.com/winstonjs/logform,An mutable object-based log format designed for chaining & objectMode streams.,2.7.0,32,2017-09-27T03:10:32.052Z,2024-11-10T01:55:56.846Z,89995029,last-month,314,137657,96,63,False,False,2098,48,0,0.7186147186147186,False,False,False,0,0,,,MIT,1.1889919840314729,0.8302,sole_maintainer,0.3038,0.5558,0.578
marcel,rubygems,pkg:gem/marcel,rails,,,https://github.com/rails/marcel,"Simple mime type detection using magic numbers, filenames, and extensions",1.1.0,10,2018-01-12T15:56:35.487Z,2025-09-16T18:04:56.736Z,445155799,total,48,290032,78,36,False,False,5308,30,1,0.6086956521739131,False,False,False,0,0,,,"MIT,Apache-2.0",1.1903301702701798,0.8301,foundation,0.4306,0.5824,0.4727
joken,hex,pkg:hex/joken,joken-elixir,organization,Joken Elixir,https://github.com/joken-elixir/joken,JWT (JSON Web Token) library for Elixir.,2.6.2,47,2014-09-23T23:59:14.000Z,2024-08-10T20:52:55.627Z,55292939,total,87,578,102,7,False,False,726,74,1,0.6811594202898551,False,False,False,0,0,,,Apache-2.0,1.1925407326524933,0.8299,foundation,0.357,0.5962,0.5336
webpack-sources,npm,pkg:npm/webpack-sources,webpack,organization,webpack,https://github.com/webpack/webpack-sources,Source code handling classes for webpack,3.4.1,57,2016-01-03T17:29:30.353Z,2026-04-29T15:49:32.645Z,230752096,last-month,2354,1232693,76,1,False,False,2134,26,2,0.3507109004739336,False,False,False,0,0,,,MIT,1.1925055571922607,0.8299,foundation,0.5007,0.5994,0.4144
babel-plugin-polyfill-corejs3,npm,pkg:npm/babel-plugin-polyfill-corejs3,babel,organization,Babel,https://github.com/babel/babel-polyfills,A Babel plugin to inject imports to core-js@3 polyfills,0.14.2,57,2020-04-08T14:27:34.383Z,2026-03-16T22:05:00.854Z,202389849,last-month,968,1376235,66,27,False,False,8582,25,4,0.1875,False,False,True,1,0,,,MIT,1.192012721789469,0.8299,foundation,0.6166,0.5409,0.3182
facade/ignition-contracts,packagist,pkg:composer/facade/ignition-contracts,facade,organization,Facade,https://github.com/facade/ignition-contracts,Solution contracts for Ignition,1.0.2,3,2019-08-30T14:06:08.000Z,2020-10-16T08:27:54.000Z,146466937,total,88,235236,7,1,False,False,359,,0,,False,False,True,1,0,,,MIT,1.1928539589175162,0.8299,foundation,0.2083,0.4132,0.657
json-stringify-safe,npm,pkg:npm/json-stringify-safe,moll,user,Andri Möll,https://github.com/isaacs/json-stringify-safe,"Like JSON.stringify, but doesn't blow up on circular refs.",5.0.1,5,2013-02-19T19:02:04.205Z,2015-05-19T01:42:09.719Z,151180048,last-month,2507,5239,51,7,False,False,32,,0,,False,False,False,0,0,,,ISC,1.1947600053921597,0.8297,sole_maintainer,0.125,0.492,0.726
microsoft.extensions.primitives,nuget,pkg:nuget/microsoft.extensions.primitives,,,,https://github.com/dotnet/dotnet,"Primitives shared by framework extensions. Commonly used types include:

Commonly Used Types:
Microsoft.Extensions.Primitives.IChangeToken
Microsoft.Extensions.Primitives.StringValues
Microsoft.Extensions.Primitives.StringSegment",10.0.8,163,2015-11-18T14:12:01.563Z,2026-05-12T16:58:03.843Z,10711370603,total,404,5,,,False,False,,,0,,False,False,False,0,0,,,MIT,1.195617095786763,0.8296,sole_maintainer,0.3743,0.2797,0.5191
go.uber.org/multierr,go,pkg:golang/go.uber.org/multierr,uber-go,organization,Uber Go,,"Package multierr allows combining one or more errors together.

Errors can be combined with the use of the Combine function.

If only two errors are being combined, the Append function may be used
instead.

The underlying list of errors for a returned error object may be retrieved
with the Errors function.

You sometimes need to append into an error from a loop.

Cases like this may require knowledge of whether an individual instance
failed. This usually requires introduction of a new variable.

multierr includes AppendInto to simplify cases like this.

This will append the error into the err variable, and return true if that
individual error was non-nil.

See AppendInto for more information.

Go makes it possible to modify the return value of a function in a defer
block if the function was using named returns. This makes it possible to
record resource cleanup failures from deferred blocks.

multierr provides the Invoker type and AppendInvoke function to make cases
like the above simpler and obviate the need for a closure. The following is
roughly equivalent to the example above.

See AppendInvoke and Invoker for more information.

NOTE: If you're modifying an error from inside a defer, you MUST use a named
return value for that function.

Errors returned by Combine and Append MAY implement the following
interface.

Note that if you need access to list of errors behind a multierr error, you
should prefer using the Errors function. That said, if you need cheap
read-only access to the underlying errors slice, you can attempt to cast
the error to this interface. You MUST handle the failure case gracefully
because errors returned by Combine and Append are not guaranteed to
implement this interface.",v1.11.0,14,2017-04-01T00:20:13.000Z,2023-03-29T23:00:37.000Z,,,28728,117290,41,2,False,False,89,17,0,0.5633802816901409,False,False,False,0,0,,,MIT,1.195787784352168,0.8296,foundation,0.1408,0.4381,0.7128
bindata,rubygems,pkg:gem/bindata,dmendel,user,Dion Mendel,https://github.com/dmendel/bindata,"BinData is a declarative way to read and write binary file formats.

This means the programmer specifies *what* the format of the binary
data is, and BinData works out *how* to read and write data in this
format.  It is an easier ( and more readable ) alternative to
ruby's #pack and #unpack methods.
",2.5.1,59,2009-07-25T18:31:36.000Z,2025-04-11T06:07:10.915Z,132837893,total,138,3026,56,3,False,False,1598,13,0,0.4691151919866444,False,False,False,0,1,6.3,0.00437,BSD-2-Clause,1.1962771750240668,0.8295,sole_maintainer,0.2762,0.708,0.6004
